TimeStamp,X,Y,Event
13:16:46.2811,441.4,275.4,fixation
13:16:46.2816,439.2,277.3,fixation
13:16:46.2821,439.4,279.4,fixation
13:16:46.2826,439.8,279.4,fixation
13:16:46.2831,442.1,279.5,fixation
13:16:46.2836,444.3,279.6,fixation
13:16:46.2841,446.3,279.8,fixation
13:16:46.2846,446.0,279.9,fixation
13:16:46.2851,445.6,280.3,fixation
13:16:46.2856,445.5,280.6,fixation
13:16:46.2861,444.3,280.4,fixation
13:16:46.2866,443.1,280.1,fixation
13:16:46.2871,442.0,279.7,fixation
13:16:46.2876,442.2,279.8,fixation
13:16:46.2881,442.3,280.0,fixation
13:16:46.2886,442.5,279.9,fixation
13:16:46.2891,443.3,279.9,fixation
13:16:46.2896,444.0,279.7,fixation
13:16:46.2901,444.4,279.5,fixation
13:16:46.2906,443.5,279.1,fixation
13:16:46.2911,442.7,279.1,fixation
13:16:46.2916,442.1,279.6,fixation
13:16:46.2921,443.0,280.4,fixation
13:16:46.2926,443.9,280.8,fixation
13:16:46.2931,444.7,280.9,fixation
13:16:46.2936,444.3,280.6,fixation
13:16:46.2941,443.3,280.2,fixation
13:16:46.2946,442.2,279.9,fixation
13:16:46.2951,441.4,279.5,fixation
13:16:46.2956,441.3,279.0,fixation
13:16:46.2961,441.4,278.6,fixation
13:16:46.2966,441.5,278.5,fixation
13:16:46.2971,441.8,278.1,fixation
13:16:46.2976,442.6,277.4,fixation
13:16:46.2981,443.7,276.7,fixation
13:16:46.2986,444.4,277.2,fixation
13:16:46.2991,444.4,278.1,fixation
13:16:46.2996,443.7,277.3,fixation
13:16:46.3001,442.8,275.6,fixation
13:16:46.3006,442.0,275.9,fixation
13:16:46.3011,439.3,277.7,fixation
13:16:46.3016,436.7,279.4,fixation
13:16:46.3021,435.3,279.1,fixation
13:16:46.3026,435.8,279.0,fixation
13:16:46.3031,436.4,279.4,fixation
13:16:46.3036,436.5,279.8,fixation
13:16:46.3041,436.7,280.1,fixation
13:16:46.3046,437.2,278.4,fixation
13:16:46.3051,437.4,276.8,fixation
13:16:46.3056,437.6,275.0,fixation
13:16:46.3061,437.6,274.7,fixation
13:16:46.3066,441.0,274.7,fixation
13:16:46.3071,444.2,276.8,fixation
13:16:46.3076,446.8,279.1,fixation
13:16:46.3081,445.5,281.0,fixation
13:16:46.3086,443.2,280.8,fixation
13:16:46.3091,441.5,280.6,fixation
13:16:46.3096,440.4,279.7,fixation
13:16:46.3101,440.6,278.9,fixation
13:16:46.3106,440.7,277.8,fixation
13:16:46.3111,442.5,277.6,fixation
13:16:46.3116,444.1,279.0,fixation
13:16:46.3121,444.7,280.4,fixation
13:16:46.3126,443.8,281.6,fixation
13:16:46.3131,443.1,281.2,fixation
13:16:46.3136,443.3,281.3,fixation
13:16:46.3141,443.1,281.4,fixation
13:16:46.3146,442.2,280.4,fixation
13:16:46.3151,440.5,279.2,fixation
13:16:46.3156,438.8,278.1,fixation
13:16:46.3161,438.9,279.8,fixation
13:16:46.3166,439.9,281.6,fixation
13:16:46.3171,441.0,282.6,fixation
13:16:46.3176,441.1,282.0,fixation
13:16:46.3181,441.2,281.3,fixation
13:16:46.3186,441.3,278.4,fixation
13:16:46.3191,440.7,275.4,fixation
13:16:46.3196,440.0,272.9,fixation
13:16:46.3201,438.3,273.2,fixation
13:16:46.3206,437.4,273.5,fixation
13:16:46.3211,438.0,273.5,fixation
13:16:46.3216,440.3,277.3,fixation
13:16:46.3221,442.5,281.0,fixation
13:16:46.3226,443.9,284.3,fixation
13:16:46.3231,444.5,283.4,fixation
13:16:46.3236,445.2,281.4,fixation
13:16:46.3241,444.0,279.1,fixation
13:16:46.3246,442.6,276.9,fixation
13:16:46.3251,441.2,276.0,fixation
13:16:46.3256,442.6,278.1,fixation
13:16:46.3261,444.1,280.1,fixation
13:16:46.3266,445.5,281.5,fixation
13:16:46.3271,444.1,278.7,fixation
13:16:46.3276,440.8,276.1,fixation
13:16:46.3281,437.5,274.1,fixation
13:16:46.3286,436.9,275.0,fixation
13:16:46.3291,438.2,276.2,fixation
13:16:46.3296,439.8,277.3,fixation
13:16:46.3301,440.1,277.4,fixation
13:16:46.3306,440.5,277.4,fixation
13:16:46.3311,441.9,278.3,fixation
13:16:46.3316,443.2,279.2,fixation
13:16:46.3321,443.7,276.5,fixation
13:16:46.3326,442.9,272.9,fixation
13:16:46.3331,441.2,271.7,fixation
13:16:46.3336,440.3,274.2,fixation
13:16:46.3341,439.7,276.2,fixation
13:16:46.3346,440.2,275.7,fixation
13:16:46.3351,441.4,275.8,fixation
13:16:46.3356,442.3,277.1,fixation
13:16:46.3361,442.8,278.2,fixation
13:16:46.3366,442.9,277.9,fixation
13:16:46.3371,442.9,276.9,fixation
13:16:46.3376,443.5,276.3,fixation
13:16:46.3381,444.5,276.9,fixation
13:16:46.3386,445.5,277.4,fixation
13:16:46.3391,446.1,277.7,fixation
13:16:46.3396,445.3,277.4,fixation
13:16:46.3401,444.6,277.4,fixation
13:16:46.3406,443.7,277.6,fixation
13:16:46.3411,444.1,277.3,fixation
13:16:46.3416,444.5,276.0,fixation
13:16:46.3421,445.0,274.5,fixation
13:16:46.3426,445.1,273.5,fixation
13:16:46.3431,445.4,271.2,fixation
13:16:46.3436,445.7,269.1,fixation
13:16:46.3441,445.6,270.9,fixation
13:16:46.3446,444.4,274.6,fixation
13:16:46.3451,443.2,278.3,fixation
13:16:46.3456,442.6,274.5,fixation
13:16:46.3461,441.7,270.6,fixation
13:16:46.3466,440.5,269.4,fixation
13:16:46.3471,440.1,272.2,fixation
13:16:46.3476,441.0,275.2,fixation
13:16:46.3481,442.2,275.7,fixation
13:16:46.3486,442.1,276.1,fixation
13:16:46.3491,442.6,275.2,fixation
13:16:46.3496,442.8,273.8,fixation
13:16:46.3501,442.5,273.0,fixation
13:16:46.3506,441.4,273.6,fixation
13:16:46.3511,440.8,274.0,fixation
13:16:46.3516,440.6,273.8,fixation
13:16:46.3521,441.8,274.1,fixation
13:16:46.3526,442.8,275.0,fixation
13:16:46.3531,444.1,276.5,fixation
13:16:46.3536,444.7,277.6,fixation
13:16:46.3541,445.3,277.1,fixation
13:16:46.3546,444.3,276.2,fixation
13:16:46.3551,442.9,275.4,fixation
13:16:46.3556,443.8,277.4,fixation
13:16:46.3561,446.1,279.3,fixation
13:16:46.3566,447.8,281.0,fixation
13:16:46.3571,446.6,280.9,fixation
13:16:46.3576,443.4,278.5,fixation
13:16:46.3581,440.7,276.0,fixation
13:16:46.3586,439.1,275.7,fixation
13:16:46.3591,439.5,277.8,fixation
13:16:46.3596,440.1,280.0,fixation
13:16:46.3601,440.3,280.2,fixation
13:16:46.3606,440.3,280.3,fixation
13:16:46.3611,440.3,280.1,fixation
13:16:46.3616,440.2,280.0,fixation
13:16:46.3621,440.1,279.5,fixation
13:16:46.3626,440.5,278.7,fixation
13:16:46.3631,441.3,277.4,fixation
13:16:46.3636,442.1,276.6,fixation
13:16:46.3641,441.0,276.0,fixation
13:16:46.3646,439.5,274.7,fixation
13:16:46.3651,439.5,273.6,fixation
13:16:46.3656,441.0,272.8,fixation
13:16:46.3661,443.1,273.2,fixation
13:16:46.3666,443.7,274.4,fixation
13:16:46.3671,444.3,275.6,fixation
13:16:46.3676,444.2,277.2,fixation
13:16:46.3681,445.4,277.7,fixation
13:16:46.3686,446.6,276.3,fixation
13:16:46.3691,445.4,274.2,fixation
13:16:46.3696,442.6,272.5,fixation
13:16:46.3701,439.2,273.4,fixation
13:16:46.3706,438.3,274.5,fixation
13:16:46.3711,439.5,275.3,fixation
13:16:46.3716,441.0,276.4,fixation
13:16:46.3721,442.5,277.5,fixation
13:16:46.3726,443.3,275.7,fixation
13:16:46.3731,444.4,272.9,fixation
13:16:46.3736,445.5,271.0,fixation
13:16:46.3741,445.5,272.9,fixation
13:16:46.3746,445.3,274.8,fixation
13:16:46.3751,445.3,275.1,fixation
13:16:46.3756,445.4,274.4,fixation
13:16:46.3761,445.7,273.7,fixation
13:16:46.3766,445.9,273.3,fixation
13:16:46.3771,446.2,272.9,fixation
13:16:46.3776,446.3,272.3,fixation
13:16:46.3781,446.1,272.2,fixation
13:16:46.3786,445.5,272.7,fixation
13:16:46.3791,444.2,273.3,fixation
13:16:46.3796,443.1,273.9,fixation
13:16:46.3801,442.4,273.9,fixation
13:16:46.3806,442.2,274.0,fixation
13:16:46.3811,441.9,274.1,fixation
13:16:46.3816,441.6,274.2,fixation
13:16:46.3821,442.9,274.0,fixation
13:16:46.3826,444.3,273.7,fixation
13:16:46.3831,444.0,273.1,fixation
13:16:46.3836,442.2,272.7,fixation
13:16:46.3841,440.2,270.4,fixation
13:16:46.3846,439.9,268.4,fixation
13:16:46.3851,439.7,268.3,fixation
13:16:46.3856,440.3,270.1,fixation
13:16:46.3861,440.7,271.9,fixation
13:16:46.3866,440.8,273.6,fixation
13:16:46.3871,440.2,275.2,fixation
13:16:46.3876,439.6,276.8,fixation
13:16:46.3881,438.8,276.5,fixation
13:16:46.3886,438.5,276.3,fixation
13:16:46.3891,440.1,278.2,fixation
13:16:46.3896,441.9,280.4,fixation
13:16:46.3901,443.5,279.9,fixation
13:16:46.3906,442.7,277.2,fixation
13:16:46.3911,442.4,274.7,fixation
13:16:46.3916,442.5,274.7,fixation
13:16:46.3921,442.5,274.8,fixation
13:16:46.3926,441.9,275.0,fixation
13:16:46.3931,441.9,275.5,fixation
13:16:46.3936,442.5,275.7,fixation
13:16:46.3941,443.6,275.6,fixation
13:16:46.3946,444.1,274.8,fixation
13:16:46.3951,444.8,274.4,fixation
13:16:46.3956,445.2,272.6,fixation
13:16:46.3961,442.7,271.0,fixation
