TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
10:34:12.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.80585,743.4066,807.47253,752.674,697.8755,-0.44573974609375,0.1282958984375,0.8790283203125,2.6318359375,-4.149627685546875,-0.605621337890625,0.0,4.0,4.0,4.0,4.0,100.0,event
10:34:12.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.2198,744.61536,805.05493,653.95605,704.3223,-0.44573974609375,0.1282958984375,0.8790283203125,2.6318359375,-4.149627685546875,-0.605621337890625,0.0,4.0,4.0,4.0,4.0,100.0,event
10:34:12.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.52747,740.18317,800.2198,576.5934,785.31134,-0.44573974609375,0.1282958984375,0.8790283203125,2.6318359375,-4.149627685546875,-0.605621337890625,0.0,4.0,4.0,4.0,4.0,100.0,event
10:34:12.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.8571,738.97437,801.4286,589.89014,805.4579,-0.44573974609375,0.1282958984375,0.8790283203125,2.6318359375,-4.149627685546875,-0.605621337890625,0.0,4.0,4.0,4.0,4.0,100.0,event
10:34:12.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.54944,738.5714,803.8461,664.0293,741.39197,-0.44573974609375,0.1282958984375,0.8790283203125,2.6318359375,-4.149627685546875,-0.605621337890625,0.0,4.0,4.0,4.0,4.0,100.0,event
10:34:12.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.83514,734.94507,801.4286,678.93774,738.1685,-0.44573974609375,0.1282958984375,0.8790283203125,2.6318359375,-4.149627685546875,-0.605621337890625,0.0,4.0,4.0,4.0,4.0,100.0,event
10:34:12.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.44324,736.55676,796.5934,628.5714,950.10986,-0.44573974609375,0.1282958984375,0.8790283203125,2.6318359375,-4.149627685546875,-0.605621337890625,0.0,4.0,4.0,4.0,4.0,100.0,event
10:34:12.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.31866,737.76556,794.17584,541.13556,1062.5275,-0.44573974609375,0.1282958984375,0.8790283203125,2.6318359375,-4.149627685546875,-0.605621337890625,0.0,4.0,4.0,4.0,4.0,100.0,event
10:34:12.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.28937,739.7802,794.57874,502.45422,767.98535,-0.44573974609375,0.1282958984375,0.8790283203125,2.6318359375,-4.149627685546875,-0.605621337890625,0.0,4.0,4.0,4.0,4.0,100.0,event
10:34:12.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.57874,740.58606,798.60803,587.0696,718.8278,-0.44573974609375,0.1282958984375,0.8790283203125,2.6318359375,-4.149627685546875,-0.605621337890625,0.0,4.0,4.0,4.0,4.0,100.0,event
10:34:12.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.2381,741.79486,796.5934,640.65936,905.78754,-0.44573974609375,0.1282958984375,0.8790283203125,2.6318359375,-4.149627685546875,-0.605621337890625,0.0,4.0,4.0,4.0,4.0,100.0,event
10:34:12.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.71063,741.39197,794.17584,664.0293,858.24176,-0.44573974609375,0.1282958984375,0.8790283203125,2.6318359375,-4.149627685546875,-0.605621337890625,0.0,4.0,4.0,4.0,4.0,100.0,event
10:34:12.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0476,738.1685,792.5641,697.8755,709.15753,-0.4456787109375,0.131103515625,0.8746337890625,2.94586181640625,-3.06549072265625,0.40374755859375,0.0,4.0,4.0,4.0,4.0,100.0,event
10:34:12.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.63007,740.989,796.5934,707.1429,793.36993,-0.4456787109375,0.131103515625,0.8746337890625,2.94586181640625,-3.06549072265625,0.40374755859375,0.0,4.0,4.0,4.0,4.0,100.0,event
10:34:12.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.6374,741.79486,795.78754,669.2674,845.7509,-0.4456787109375,0.131103515625,0.8746337890625,2.94586181640625,-3.06549072265625,0.40374755859375,0.0,4.0,4.0,4.0,4.0,100.0,event
10:34:12.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.6557,737.76556,786.9231,634.21246,726.4835,-0.4456787109375,0.131103515625,0.8746337890625,2.94586181640625,-3.06549072265625,0.40374755859375,0.0,4.0,4.0,4.0,4.0,100.0,event
10:34:12.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.65204,738.97437,790.54944,623.3333,666.04395,-0.4456787109375,0.131103515625,0.8746337890625,2.94586181640625,-3.06549072265625,0.40374755859375,0.0,4.0,4.0,4.0,4.0,100.0,event
