TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
15:34:41.672,0.99471587,-0.031311043,0.65411747,0.7725312,0.5091415,0.04433171,0.35798123,0.07853841,0.577061,0.098036796,0.6900369,0.19066134,0.60772973,0.3103292,0.30704197,0.5210196,0.52621114,0.030943701,0.11271618,0.30923194,795.78754,801.8315,782.8938,799.41394,686.99634,-0.18890380859375,0.086181640625,0.96514892578125,1.0467529296875,-4.007568359375,-0.650482177734375,1.0,2.0,1.0,1.0,2.0,100.0,event
15:34:41.673,0.99471587,-0.031311043,0.65411747,0.7725312,0.5091415,0.04433171,0.35798123,0.07853841,0.577061,0.098036796,0.6900369,0.19066134,0.60772973,0.3103292,0.30704197,0.5210196,0.52621114,0.030943701,0.11271618,0.30923194,791.75824,799.41394,799.011,808.2784,799.81683,-0.18890380859375,0.086181640625,0.96514892578125,1.0467529296875,-4.007568359375,-0.650482177734375,1.0,2.0,1.0,1.0,2.0,100.0,event
15:34:41.673,0.99471587,-0.031311043,0.65411747,0.7725312,0.5091415,0.04433171,0.35798123,0.07853841,0.577061,0.098036796,0.6900369,0.19066134,0.60772973,0.3103292,0.30704197,0.5210196,0.52621114,0.030943701,0.11271618,0.30923194,798.60803,793.7729,787.72894,813.1135,817.9487,-0.18890380859375,0.086181640625,0.96514892578125,1.0467529296875,-4.007568359375,-0.650482177734375,1.0,2.0,1.0,1.0,2.0,100.0,event
15:34:41.674,0.99471587,-0.031311043,0.65411747,0.7725312,0.5091415,0.04433171,0.35798123,0.07853841,0.577061,0.098036796,0.6900369,0.19066134,0.60772973,0.3103292,0.30704197,0.5210196,0.52621114,0.030943701,0.11271618,0.30923194,787.72894,796.5934,787.326,793.7729,678.93774,-0.18890380859375,0.086181640625,0.96514892578125,1.0467529296875,-4.007568359375,-0.650482177734375,1.0,2.0,1.0,1.0,2.0,100.0,event
15:34:41.675,0.99471587,-0.031311043,0.65411747,0.7725312,0.5091415,0.04433171,0.35798123,0.07853841,0.577061,0.098036796,0.6900369,0.19066134,0.60772973,0.3103292,0.30704197,0.5210196,0.52621114,0.030943701,0.11271618,0.30923194,792.1612,794.57874,783.2967,798.20514,726.4835,-0.18890380859375,0.086181640625,0.96514892578125,1.0467529296875,-4.007568359375,-0.650482177734375,1.0,2.0,1.0,1.0,2.0,100.0,event
15:34:41.675,0.99471587,-0.031311043,0.65411747,0.7725312,0.5091415,0.04433171,0.35798123,0.07853841,0.577061,0.098036796,0.6900369,0.19066134,0.60772973,0.3103292,0.30704197,0.5210196,0.52621114,0.030943701,0.11271618,0.30923194,801.8315,796.99634,787.72894,809.89014,848.97437,-0.18890380859375,0.086181640625,0.96514892578125,1.0467529296875,-4.007568359375,-0.650482177734375,1.0,2.0,1.0,1.0,2.0,100.0,event
15:34:41.676,0.99471587,-0.031311043,0.65411747,0.7725312,0.5091415,0.04433171,0.35798123,0.07853841,0.577061,0.098036796,0.6900369,0.19066134,0.60772973,0.3103292,0.30704197,0.5210196,0.52621114,0.030943701,0.11271618,0.30923194,793.36993,801.4286,786.9231,793.7729,920.293,-0.18890380859375,0.086181640625,0.96514892578125,1.0467529296875,-4.007568359375,-0.650482177734375,1.0,2.0,1.0,1.0,2.0,100.0,event
15:34:41.676,0.99471587,-0.031311043,0.65411747,0.7725312,0.5091415,0.04433171,0.35798123,0.07853841,0.577061,0.098036796,0.6900369,0.19066134,0.60772973,0.3103292,0.30704197,0.5210196,0.52621114,0.030943701,0.11271618,0.30923194,788.93774,794.9817,789.34064,796.99634,776.04395,-0.18890380859375,0.086181640625,0.96514892578125,1.0467529296875,-4.007568359375,-0.650482177734375,1.0,2.0,1.0,1.0,2.0,100.0,event
15:34:41.677,0.99471587,-0.031311043,0.65411747,0.7725312,0.5091415,0.04433171,0.35798123,0.07853841,0.577061,0.098036796,0.6900369,0.19066134,0.60772973,0.3103292,0.30704197,0.5210196,0.52621114,0.030943701,0.11271618,0.30923194,784.90845,784.10254,766.77655,793.36993,781.685,-0.18890380859375,0.086181640625,0.96514892578125,1.0467529296875,-4.007568359375,-0.650482177734375,1.0,2.0,1.0,1.0,2.0,100.0,event
15:34:41.678,0.99471587,-0.031311043,0.65411747,0.7725312,0.5091415,0.04433171,0.35798123,0.07853841,0.577061,0.098036796,0.6900369,0.19066134,0.60772973,0.3103292,0.30704197,0.5210196,0.52621114,0.030943701,0.11271618,0.30923194,785.31134,783.2967,769.59705,790.14655,1002.49084,-0.18890380859375,0.086181640625,0.96514892578125,1.0467529296875,-4.007568359375,-0.650482177734375,1.0,2.0,1.0,1.0,2.0,100.0,event
