TimeStamp,X,Y,Event
12:31:26.6296,402.6,747.8,fixation
12:31:26.6301,403.0,746.1,fixation
12:31:26.6305,402.8,747.2,fixation
12:31:26.631,402.8,748.3,fixation
12:31:26.6315,403.0,748.1,fixation
12:31:26.6319,403.3,747.8,fixation
12:31:26.6324,403.5,747.4,fixation
12:31:26.6329,403.7,747.1,fixation
12:31:26.6333,403.8,746.8,fixation
12:31:26.6337,403.8,747.1,fixation
12:31:26.6342,404.2,747.9,fixation
12:31:26.6347,404.7,748.8,fixation
12:31:26.6351,405.1,749.4,fixation
12:31:26.6356,405.2,750.0,fixation
12:31:26.6361,404.2,750.1,fixation
12:31:26.6365,403.3,749.9,fixation
12:31:26.637,402.1,749.9,fixation
12:31:26.6375,402.0,750.3,fixation
12:31:26.6379,401.9,751.0,fixation
12:31:26.6383,400.8,751.4,fixation
12:31:26.6388,399.7,751.7,fixation
12:31:26.6393,399.1,751.9,fixation
12:31:26.6397,399.9,752.2,fixation
12:31:26.6402,401.1,752.5,fixation
12:31:26.6407,402.1,753.5,fixation
12:31:26.6411,402.7,754.6,fixation
12:31:26.6416,402.2,755.6,fixation
12:31:26.6421,401.3,754.5,fixation
12:31:26.6425,400.5,753.2,fixation
12:31:26.6429,400.7,752.0,fixation
12:31:26.6434,401.0,752.1,fixation
12:31:26.6439,400.4,752.3,fixation
12:31:26.6443,399.8,752.6,fixation
12:31:26.6448,399.3,751.9,fixation
12:31:26.6453,399.6,750.3,fixation
12:31:26.6457,400.7,748.7,fixation
12:31:26.6462,401.7,748.1,fixation
12:31:26.6467,402.7,747.8,fixation
12:31:26.6471,402.9,747.6,fixation
12:31:26.6475,402.6,748.5,fixation
12:31:26.648,402.1,749.7,fixation
12:31:26.6485,402.5,750.6,fixation
12:31:26.6489,403.3,750.4,fixation
12:31:26.6494,404.3,750.6,fixation
12:31:26.6499,404.4,751.1,fixation
12:31:26.6503,404.8,751.6,fixation
12:31:26.6508,405.0,751.8,fixation
12:31:26.6513,404.6,751.9,fixation
12:31:26.6517,404.1,751.9,fixation
12:31:26.6522,403.1,751.8,fixation
12:31:26.6527,402.2,752.1,fixation
12:31:26.6532,400.7,752.3,fixation
12:31:26.6536,399.5,750.8,fixation
12:31:26.6541,398.8,749.0,fixation
12:31:26.6546,399.0,747.2,fixation
12:31:26.6550,399.4,747.2,fixation
12:31:26.6555,400.2,749.2,fixation
12:31:26.656,400.8,751.2,fixation
12:31:26.6564,401.1,753.3,fixation
12:31:26.6569,400.9,753.4,fixation
12:31:26.6574,400.9,752.4,fixation
12:31:26.6578,401.4,751.2,fixation
12:31:26.6583,402.1,750.0,fixation
12:31:26.6588,402.1,749.7,fixation
12:31:26.6592,401.0,749.8,fixation
12:31:26.6596,400.4,750.1,fixation
12:31:26.6601,400.5,750.6,fixation
12:31:26.6606,401.0,750.7,fixation
12:31:26.6610,401.6,751.0,fixation
12:31:26.6615,402.4,751.2,fixation
12:31:26.662,402.8,751.4,fixation
12:31:26.6624,402.6,751.4,fixation
12:31:26.6629,402.3,751.6,fixation
12:31:26.6634,402.1,751.9,fixation
12:31:26.6638,401.8,752.5,fixation
12:31:26.6642,400.8,752.8,fixation
12:31:26.6647,400.0,753.0,fixation
12:31:26.6652,399.4,752.8,fixation
12:31:26.6656,399.8,752.8,fixation
12:31:26.6661,399.9,753.0,fixation
12:31:26.6666,400.0,754.1,fixation
12:31:26.6670,401.0,756.0,fixation
12:31:26.6675,402.2,757.9,fixation
12:31:26.668,403.0,756.4,fixation
12:31:26.6684,401.8,754.0,fixation
12:31:26.6688,400.5,751.6,fixation
12:31:26.6693,399.7,751.7,fixation
12:31:26.6698,399.5,751.2,fixation
12:31:26.6702,399.3,750.3,fixation
12:31:26.6707,399.8,749.6,fixation
12:31:26.6712,400.6,749.5,fixation
12:31:26.6716,401.5,749.5,fixation
12:31:26.6721,402.4,749.6,fixation
12:31:26.6726,403.0,749.8,fixation
12:31:26.6730,401.7,749.9,fixation
12:31:26.6734,399.8,750.5,fixation
12:31:26.6739,397.9,751.2,fixation
12:31:26.6744,398.0,751.8,fixation
12:31:26.6748,399.1,752.2,fixation
12:31:26.6753,400.3,752.7,fixation
12:31:26.6758,401.0,753.4,fixation
12:31:26.6762,400.6,753.4,fixation
12:31:26.6767,400.2,753.0,fixation
12:31:26.6772,400.4,752.9,fixation
12:31:26.6776,400.5,753.1,fixation
12:31:26.6781,400.0,753.3,fixation
12:31:26.6786,399.4,753.4,fixation
12:31:26.6791,398.8,753.5,fixation
12:31:26.6795,398.9,753.7,fixation
12:31:26.68,399.2,752.9,fixation
12:31:26.6805,399.5,751.8,fixation
12:31:26.6809,399.7,750.7,fixation
12:31:26.6814,399.6,750.6,fixation
12:31:26.6819,398.6,750.5,fixation
12:31:26.6823,397.6,750.1,fixation
12:31:26.6828,396.6,749.9,fixation
12:31:26.6833,397.2,749.7,fixation
12:31:26.6837,397.9,749.9,fixation
12:31:26.6842,398.6,750.5,fixation
12:31:26.6847,398.6,750.9,fixation
12:31:26.6852,398.6,751.4,fixation
12:31:26.6856,398.6,751.5,fixation
12:31:26.6861,398.8,751.5,fixation
12:31:26.6866,399.8,751.6,fixation
12:31:26.6870,400.8,751.1,fixation
12:31:26.6875,400.4,750.6,fixation
12:31:26.688,398.9,751.1,fixation
12:31:26.6884,397.5,752.5,fixation
12:31:26.6889,397.3,753.7,fixation
12:31:26.6894,397.2,754.0,fixation
12:31:26.6898,397.1,754.0,fixation
12:31:26.6903,398.2,754.3,fixation
12:31:26.6908,399.5,753.1,fixation
12:31:26.6913,400.7,751.8,fixation
12:31:26.6917,400.6,750.5,fixation
12:31:26.6922,398.9,750.5,fixation
12:31:26.6927,397.3,750.2,fixation
12:31:26.6931,396.0,749.8,fixation
12:31:26.6936,396.3,749.4,fixation
12:31:26.6941,396.7,749.5,fixation
12:31:26.6945,396.9,749.9,fixation
12:31:26.695,397.1,749.2,fixation
12:31:26.6955,397.1,748.3,fixation
12:31:26.6959,397.1,747.6,fixation
12:31:26.6964,397.1,748.1,fixation
12:31:26.6969,397.1,749.8,fixation
12:31:26.6974,397.1,751.2,fixation
12:31:26.6978,397.0,752.3,fixation
12:31:26.6983,397.2,751.1,fixation
12:31:26.6988,397.5,749.9,fixation
12:31:26.6992,397.9,748.6,fixation
12:31:26.6997,397.6,748.5,fixation
12:31:26.7002,397.6,748.4,fixation
12:31:26.7006,397.7,748.4,fixation
12:31:26.7011,397.7,748.6,fixation
12:31:26.7016,397.4,748.7,fixation
12:31:26.7020,398.1,748.6,fixation
12:31:26.7025,399.0,748.5,fixation
