TimeStamp,X,Y,Event
14:47:26.6880,513.1,262.3,fixation
14:47:26.6884,513.1,263.1,fixation
14:47:26.6889,513.1,263.0,fixation
14:47:26.6894,512.6,261.5,fixation
14:47:26.6898,512.3,257.9,fixation
14:47:26.6903,512.5,258.8,fixation
14:47:26.6908,512.9,260.0,fixation
14:47:26.6913,513.6,261.2,fixation
14:47:26.6917,513.7,261.0,fixation
14:47:26.6922,512.5,261.4,fixation
14:47:26.6927,511.8,261.0,fixation
14:47:26.6931,511.5,261.1,fixation
14:47:26.6936,511.2,260.4,fixation
14:47:26.6941,511.2,260.1,fixation
14:47:26.6945,511.0,259.7,fixation
14:47:26.695,510.9,259.7,fixation
14:47:26.6955,511.6,260.1,fixation
14:47:26.6959,511.8,260.1,fixation
14:47:26.6964,511.8,259.3,fixation
14:47:26.6969,512.2,259.7,fixation
14:47:26.6974,511.5,260.2,fixation
14:47:26.6978,510.2,260.4,fixation
14:47:26.6983,510.2,259.7,fixation
14:47:26.6988,510.2,259.1,fixation
14:47:26.6992,510.3,259.0,fixation
14:47:26.6997,510.5,259.0,fixation
14:47:26.7002,510.4,259.6,fixation
14:47:26.7006,510.0,259.8,fixation
14:47:26.7011,509.7,259.9,fixation
14:47:26.7016,510.7,259.8,fixation
14:47:26.7020,510.9,259.7,fixation
14:47:26.7025,510.7,260.1,fixation
14:47:26.703,510.4,260.7,fixation
14:47:26.7035,510.3,261.5,fixation
14:47:26.7039,510.5,261.1,fixation
14:47:26.7044,510.8,261.0,fixation
14:47:26.7049,510.8,261.4,fixation
14:47:26.7053,510.9,261.2,fixation
14:47:26.7058,510.5,259.7,fixation
14:47:26.7063,510.1,259.3,fixation
14:47:26.7067,510.0,258.2,fixation
14:47:26.7072,510.4,256.8,fixation
14:47:26.7077,511.3,256.7,fixation
14:47:26.7081,511.7,256.9,fixation
14:47:26.7086,512.3,257.1,fixation
14:47:26.7091,512.3,256.8,fixation
14:47:26.7096,512.1,256.7,fixation
14:47:26.7100,512.4,257.9,fixation
14:47:26.7105,512.0,258.5,fixation
14:47:26.711,511.3,259.7,saccade
14:47:26.7114,512.8,259.8,saccade
14:47:26.7119,513.7,259.0,saccade
14:47:26.7124,509.4,259.4,saccade
14:47:26.7128,499.6,261.1,saccade
14:47:26.7133,484.6,259.3,saccade
14:47:26.7138,462.6,257.1,saccade
14:47:26.7142,441.5,256.9,saccade
14:47:26.7147,423.3,256.9,saccade
14:47:26.7152,408.1,255.8,saccade
14:47:26.7157,401.3,255.3,saccade
14:47:26.7161,401.5,256.1,saccade
14:47:26.7166,408.3,256.6,saccade
14:47:26.7171,418.9,258.4,saccade
