TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
10:22:03.105,0.94738626,0.5771149,0.41390315,0.9525627,0.6799604,-0.44286865,-0.11512707,1.4178827,1.0066229,0.08542596,-0.03570334,1.3392055,1.0187389,-0.2587613,-0.032201104,1.1022307,0.8067227,-0.29812393,-0.3662697,0.5998299,780.4762,821.5751,815.12823,797.3993,800.2198,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.106,0.94738626,0.5771149,0.41390315,0.9525627,0.6799604,-0.44286865,-0.11512707,1.4178827,1.0066229,0.08542596,-0.03570334,1.3392055,1.0187389,-0.2587613,-0.032201104,1.1022307,0.8067227,-0.29812393,-0.3662697,0.5998299,798.20514,814.3223,811.9048,808.2784,697.8755,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.106,0.94738626,0.5771149,0.41390315,0.9525627,0.6799604,-0.44286865,-0.11512707,1.4178827,1.0066229,0.08542596,-0.03570334,1.3392055,1.0187389,-0.2587613,-0.032201104,1.1022307,0.8067227,-0.29812393,-0.3662697,0.5998299,801.02563,820.3663,811.50183,828.4249,768.7912,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.107,0.94738626,0.5771149,0.41390315,0.9525627,0.6799604,-0.44286865,-0.11512707,1.4178827,1.0066229,0.08542596,-0.03570334,1.3392055,1.0187389,-0.2587613,-0.032201104,1.1022307,0.8067227,-0.29812393,-0.3662697,0.5998299,768.3883,815.12823,812.3077,763.5531,796.1905,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.107,0.94738626,0.5771149,0.41390315,0.9525627,0.6799604,-0.44286865,-0.11512707,1.4178827,1.0066229,0.08542596,-0.03570334,1.3392055,1.0187389,-0.2587613,-0.032201104,1.1022307,0.8067227,-0.29812393,-0.3662697,0.5998299,795.78754,821.978,812.3077,769.19415,794.9817,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.108,0.94738626,0.5771149,0.41390315,0.9525627,0.6799604,-0.44286865,-0.11512707,1.4178827,1.0066229,0.08542596,-0.03570334,1.3392055,1.0187389,-0.2587613,-0.032201104,1.1022307,0.8067227,-0.29812393,-0.3662697,0.5998299,794.9817,814.7253,810.696,779.67035,761.9414,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.108,0.94738626,0.5771149,0.41390315,0.9525627,0.6799604,-0.44286865,-0.11512707,1.4178827,1.0066229,0.08542596,-0.03570334,1.3392055,1.0187389,-0.2587613,-0.032201104,1.1022307,0.8067227,-0.29812393,-0.3662697,0.5998299,768.3883,807.47253,809.89014,790.54944,878.7912,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.109,0.94738626,0.5771149,0.41390315,0.9525627,0.6799604,-0.44286865,-0.11512707,1.4178827,1.0066229,0.08542596,-0.03570334,1.3392055,1.0187389,-0.2587613,-0.032201104,1.1022307,0.8067227,-0.29812393,-0.3662697,0.5998299,776.8498,809.0842,810.696,795.38464,1031.5018,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.109,0.94738626,0.5771149,0.41390315,0.9525627,0.6799604,-0.44286865,-0.11512707,1.4178827,1.0066229,0.08542596,-0.03570334,1.3392055,1.0187389,-0.2587613,-0.032201104,1.1022307,0.8067227,-0.29812393,-0.3662697,0.5998299,764.7619,817.1429,810.696,776.4469,863.0769,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.110,0.94738626,0.5771149,0.41390315,0.9525627,0.6799604,-0.44286865,-0.11512707,1.4178827,1.0066229,0.08542596,-0.03570334,1.3392055,1.0187389,-0.2587613,-0.032201104,1.1022307,0.8067227,-0.29812393,-0.3662697,0.5998299,752.674,807.47253,808.2784,777.6557,826.4103,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.110,0.94738626,0.5771149,0.41390315,0.9525627,0.6799604,-0.44286865,-0.11512707,1.4178827,1.0066229,0.08542596,-0.03570334,1.3392055,1.0187389,-0.2587613,-0.032201104,1.1022307,0.8067227,-0.29812393,-0.3662697,0.5998299,756.7033,813.91943,807.0696,774.83514,662.8205,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.111,0.94738626,0.5771149,0.41390315,0.9525627,0.6799604,-0.44286865,-0.11512707,1.4178827,1.0066229,0.08542596,-0.03570334,1.3392055,1.0187389,-0.2587613,-0.032201104,1.1022307,0.8067227,-0.29812393,-0.3662697,0.5998299,764.7619,810.293,811.0989,783.69965,847.76556,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.170,0.94738626,0.5771149,0.41390315,0.9525627,0.6799604,-0.44286865,-0.11512707,1.4178827,1.0066229,0.08542596,-0.03570334,1.3392055,1.0187389,-0.2587613,-0.032201104,1.1022307,0.8067227,-0.29812393,-0.3662697,0.5998299,774.83514,811.50183,809.89014,795.38464,776.4469,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.171,0.94738626,0.5771149,0.41390315,0.9525627,0.6799604,-0.44286865,-0.11512707,1.4178827,1.0066229,0.08542596,-0.03570334,1.3392055,1.0187389,-0.2587613,-0.032201104,1.1022307,0.8067227,-0.29812393,-0.3662697,0.5998299,771.6117,807.47253,810.696,775.2381,736.55676,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.171,0.94738626,0.5771149,0.41390315,0.9525627,0.6799604,-0.44286865,-0.11512707,1.4178827,1.0066229,0.08542596,-0.03570334,1.3392055,1.0187389,-0.2587613,-0.032201104,1.1022307,0.8067227,-0.29812393,-0.3662697,0.5998299,774.0293,806.26373,806.6667,764.35895,759.5238,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.172,0.94738626,0.5751296,0.4137219,0.9525627,0.6799604,-0.3946217,-0.12681188,1.4178827,1.0066229,0.10611678,-0.026878955,1.3392055,1.0187389,-0.24133292,-0.026586572,1.1022307,0.8067227,-0.29040444,-0.34500167,0.5998299,793.36993,809.89014,807.47253,788.93774,795.38464,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.175,0.94738626,0.5751296,0.4137219,0.9525627,0.6799604,-0.3946217,-0.12681188,1.4178827,1.0066229,0.10611678,-0.026878955,1.3392055,1.0187389,-0.24133292,-0.026586572,1.1022307,0.8067227,-0.29040444,-0.34500167,0.5998299,784.5055,811.0989,810.293,809.4872,760.32965,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.176,0.94738626,0.5751296,0.4137219,0.9525627,0.6799604,-0.3946217,-0.12681188,1.4178827,1.0066229,0.10611678,-0.026878955,1.3392055,1.0187389,-0.24133292,-0.026586572,1.1022307,0.8067227,-0.29040444,-0.34500167,0.5998299,766.3736,805.8608,811.50183,808.68134,853.00366,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.176,0.94738626,0.5751296,0.4137219,0.9525627,0.6799604,-0.3946217,-0.12681188,1.4178827,1.0066229,0.10611678,-0.026878955,1.3392055,1.0187389,-0.24133292,-0.026586572,1.1022307,0.8067227,-0.29040444,-0.34500167,0.5998299,784.10254,801.8315,817.5458,799.011,976.30035,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.177,0.94738626,0.5751296,0.4137219,0.9525627,0.6799604,-0.3946217,-0.12681188,1.4178827,1.0066229,0.10611678,-0.026878955,1.3392055,1.0187389,-0.24133292,-0.026586572,1.1022307,0.8067227,-0.29040444,-0.34500167,0.5998299,788.5348,811.0989,821.5751,773.6264,1042.7839,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.178,0.94738626,0.5751296,0.4137219,0.9525627,0.6799604,-0.3946217,-0.12681188,1.4178827,1.0066229,0.10611678,-0.026878955,1.3392055,1.0187389,-0.24133292,-0.026586572,1.1022307,0.8067227,-0.29040444,-0.34500167,0.5998299,797.3993,809.0842,814.3223,815.5311,695.8608,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.178,0.94738626,0.5751296,0.4137219,0.9525627,0.6799604,-0.3946217,-0.12681188,1.4178827,1.0066229,0.10611678,-0.026878955,1.3392055,1.0187389,-0.24133292,-0.026586572,1.1022307,0.8067227,-0.29040444,-0.34500167,0.5998299,789.7436,821.5751,817.9487,777.6557,824.7985,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
10:22:03.179,0.94738626,0.5751296,0.4137219,0.9525627,0.6799604,-0.3946217,-0.12681188,1.4178827,1.0066229,0.10611678,-0.026878955,1.3392055,1.0187389,-0.24133292,-0.026586572,1.1022307,0.8067227,-0.29040444,-0.34500167,0.5998299,779.67035,804.2491,811.9048,821.1722,800.6227,-0.03564453125,-0.004150390625,0.98529052734375,1.383209228515625,-2.953338623046875,-0.13458251953125,1.0,1.0,1.0,1.0,1.0,95.0,event
