TimeStamp,X,Y,Event
12:44:43.4831,850.3,236.8,fixation
12:44:43.4836,849.2,236.8,fixation
12:44:43.4841,850.1,236.7,fixation
12:44:43.4846,851.3,236.6,fixation
12:44:43.4851,852.4,237.7,fixation
12:44:43.4856,851.5,238.9,fixation
12:44:43.4861,850.8,237.4,fixation
12:44:43.4866,851.5,234.8,fixation
12:44:43.4871,853.1,231.5,fixation
12:44:43.4876,854.1,230.9,fixation
12:44:43.4881,853.4,231.2,fixation
12:44:43.4886,852.5,232.9,fixation
12:44:43.4891,851.9,236.0,fixation
12:44:43.4896,851.5,241.1,fixation
12:44:43.4901,851.6,245.3,fixation
12:44:43.4906,852.2,243.5,fixation
12:44:43.4911,851.1,238.9,fixation
12:44:43.4916,849.6,234.5,fixation
12:44:43.4921,848.7,234.8,fixation
12:44:43.4926,849.8,235.1,fixation
12:44:43.4931,851.2,235.1,fixation
12:44:43.4936,851.7,236.1,fixation
12:44:43.4941,852.3,238.1,fixation
12:44:43.4946,852.7,239.8,fixation
12:44:43.4951,853.2,240.4,fixation
12:44:43.4956,853.4,240.1,fixation
12:44:43.4961,852.3,240.0,fixation
12:44:43.4966,851.0,240.0,fixation
12:44:43.4971,849.8,239.9,fixation
12:44:43.4976,850.2,239.8,fixation
12:44:43.4981,851.1,237.8,fixation
12:44:43.4986,852.1,235.8,fixation
12:44:43.4991,851.6,233.8,fixation
12:44:43.4996,850.6,233.7,fixation
12:44:43.5001,849.7,233.0,fixation
12:44:43.5006,850.6,232.2,fixation
12:44:43.5011,851.2,233.0,fixation
12:44:43.5016,851.3,234.2,fixation
12:44:43.5021,850.2,235.4,fixation
12:44:43.5026,849.0,235.2,fixation
12:44:43.5031,848.3,235.2,fixation
12:44:43.5036,847.6,235.0,fixation
12:44:43.5041,847.3,234.8,fixation
12:44:43.5046,847.1,234.6,fixation
12:44:43.5051,845.8,234.9,fixation
12:44:43.5056,844.2,235.3,fixation
12:44:43.5061,843.0,235.6,fixation
12:44:43.5066,843.6,235.2,fixation
12:44:43.5071,844.4,234.7,fixation
12:44:43.5076,844.9,234.2,fixation
12:44:43.5081,845.2,234.3,fixation
12:44:43.5086,845.3,234.4,fixation
12:44:43.5091,845.8,234.5,fixation
12:44:43.5096,846.1,235.0,fixation
12:44:43.5101,845.5,236.1,fixation
12:44:43.5106,844.6,237.3,fixation
12:44:43.5111,843.9,238.0,fixation
12:44:43.5116,844.3,237.9,fixation
12:44:43.5121,844.7,237.9,fixation
12:44:43.5126,844.7,238.0,fixation
12:44:43.5131,844.7,238.5,fixation
12:44:43.5136,845.3,238.7,fixation
12:44:43.5141,846.3,239.0,fixation
12:44:43.5146,847.2,237.1,fixation
12:44:43.5151,847.0,235.1,fixation
12:44:43.5156,846.5,233.2,fixation
12:44:43.5161,846.3,232.7,fixation
12:44:43.5166,846.6,231.8,fixation
12:44:43.5171,847.0,231.7,fixation
12:44:43.5176,847.4,232.7,fixation
12:44:43.5181,846.7,234.2,fixation
12:44:43.5186,845.9,235.0,fixation
12:44:43.5191,845.2,235.1,fixation
12:44:43.5196,845.1,236.3,fixation
12:44:43.5201,843.8,237.5,fixation
12:44:43.5206,841.7,238.4,fixation
12:44:43.5211,839.8,237.6,fixation
12:44:43.5216,840.4,236.3,fixation
12:44:43.5221,841.8,235.5,fixation
12:44:43.5226,843.6,237.9,fixation
12:44:43.5231,843.9,240.8,fixation
12:44:43.5236,843.9,241.8,fixation
12:44:43.5241,843.8,239.9,fixation
12:44:43.5246,843.9,236.3,fixation
12:44:43.5251,844.2,234.6,fixation
12:44:43.5256,844.3,233.0,fixation
12:44:43.5261,844.1,233.0,fixation
12:44:43.5266,843.9,232.9,fixation
12:44:43.5271,843.7,232.8,fixation
12:44:43.5276,843.2,234.0,fixation
12:44:43.5281,842.7,235.9,fixation
12:44:43.5286,843.4,238.0,fixation
12:44:43.5291,844.6,238.9,fixation
12:44:43.5296,845.0,238.1,fixation
12:44:43.5301,844.1,237.1,fixation
12:44:43.5306,842.8,235.6,fixation
12:44:43.5311,842.0,235.0,fixation
12:44:43.5316,841.2,235.3,fixation
12:44:43.5321,840.6,236.8,fixation
12:44:43.5326,840.5,238.3,fixation
12:44:43.5331,840.6,236.2,fixation
12:44:43.5336,840.7,233.3,fixation
12:44:43.5341,840.6,234.0,fixation
12:44:43.5346,840.4,237.7,fixation
12:44:43.5351,840.1,241.4,fixation
12:44:43.5356,840.1,240.2,fixation
12:44:43.5361,840.2,238.9,fixation
12:44:43.5366,840.2,237.2,fixation
12:44:43.5371,838.4,236.5,fixation
12:44:43.5376,836.7,233.7,fixation
12:44:43.5381,835.3,231.3,fixation
12:44:43.5386,836.0,231.0,fixation
12:44:43.5391,837.0,232.8,fixation
12:44:43.5396,837.7,235.6,fixation
12:44:43.5401,838.0,236.9,fixation
12:44:43.5406,837.8,238.2,fixation
12:44:43.5411,837.7,236.5,fixation
12:44:43.5416,838.3,234.6,fixation
12:44:43.5421,838.9,234.0,fixation
12:44:43.5426,839.4,235.0,fixation
12:44:43.5431,838.9,236.0,fixation
12:44:43.5436,838.1,235.2,fixation
12:44:43.5441,837.3,234.5,fixation
12:44:43.5446,838.0,235.1,fixation
12:44:43.5451,839.0,236.4,fixation
12:44:43.5456,839.8,236.2,fixation
12:44:43.5461,839.0,236.1,fixation
12:44:43.5466,837.2,235.7,fixation
12:44:43.5471,835.7,236.9,fixation
12:44:43.5476,834.9,236.4,fixation
12:44:43.5481,835.1,236.0,fixation
12:44:43.5486,836.4,235.3,fixation
12:44:43.5491,838.5,234.6,fixation
12:44:43.5496,840.6,234.2,fixation
12:44:43.5501,841.6,233.9,fixation
12:44:43.5506,841.3,233.8,fixation
12:44:43.5511,841.0,234.6,fixation
12:44:43.5516,840.8,235.4,fixation
12:44:43.5521,839.1,236.3,fixation
12:44:43.5526,837.5,236.1,fixation
12:44:43.5531,836.5,234.5,fixation
12:44:43.5536,837.2,232.9,fixation
12:44:43.5541,838.0,231.3,fixation
12:44:43.5546,838.1,231.2,fixation
12:44:43.5551,837.4,231.1,fixation
12:44:43.5556,836.6,232.1,fixation
12:44:43.5561,835.7,233.4,fixation
12:44:43.5566,835.9,234.7,fixation
12:44:43.5571,836.5,236.2,fixation
12:44:43.5576,836.9,237.6,fixation
12:44:43.5581,837.0,238.8,fixation
12:44:43.5586,836.0,238.8,fixation
12:44:43.5591,835.1,238.8,fixation
12:44:43.5596,834.8,237.7,fixation
12:44:43.5601,835.4,236.1,fixation
